Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Mural_Cells	9.57481379926e-09	2.05668421911e-09	1.61628057746e-06
Microglia	9.57603790556e-09	2.36206383386e-09	2.5164074396e-05
Endothelial_Cells	7.32670270537e-09	2.20206089629e-09	0.000438612873412
Ependymal_Cells	6.03747855186e-09	2.02788974414e-09	0.0014543651382
D1_MSN_NUDAP	8.04676283285e-09	2.92542275839e-09	0.00297401681276
Oligodendrocytes	5.23610764469e-09	2.14808764856e-09	0.00739323613724
Astrocytes	3.71719975193e-09	1.90961653783e-09	0.0257932330081
Interneurons	6.13204833459e-09	3.88688204132e-09	0.0573257137442
D1_MSNs_common	3.25241185655e-09	2.10130109382e-09	0.0608341953933
D2_MSNs	2.52262621637e-09	1.91613633735e-09	0.0940002747151
Oligodendrocyte_Precursors	2.80968865503e-09	2.52334752193e-09	0.132751876322
D1_MSN_Olfactory_Tubercle	3.08867611948e-09	3.10577739897e-09	0.159991280605
