	index	sample	model_class	model_species	model	accuracy	auROC	auPRC	f1_score	fhalf_score	model_type
33	0	Pfenning_D2pos_Nac_fold4	CNN	Mouse	cnn/singleTask/Pfenning_D2pos_Nac_fold4/Pfenning_D2pos_Nac_fold4_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.8268845091501329	0.9269847621303177	0.7011872346773502	0.9168866846010985	0.9205781577572871	Pfenning_D2pos_Nac
34	0	Pfenning_D2pos_Nac_fold5	CNN	Mouse	cnn/singleTask/Pfenning_D2pos_Nac_fold5/Pfenning_D2pos_Nac_fold5_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.8394029616570372	0.9253168293609898	0.7005154055003286	0.9042786517778658	0.9136425584695987	Pfenning_D2pos_Nac
35	0	Pfenning_PVpos_Cpu_fold1	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Cpu_fold1/Pfenning_PVpos_Cpu_fold1_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7872871043690871	0.8969408939176328	0.6359143320472076	0.8972954326623351	0.9018640543615224	Pfenning_PVpos_Cpu
36	0	Pfenning_PVpos_Cpu_fold2	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Cpu_fold2/Pfenning_PVpos_Cpu_fold2_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7989799540035212	0.8996135815224817	0.6387036897144196	0.8891428741411116	0.8980589448657467	Pfenning_PVpos_Cpu
37	0	Pfenning_PVpos_Cpu_fold3	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Cpu_fold3/Pfenning_PVpos_Cpu_fold3_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7687011177962584	0.8997481326597095	0.6409917093479434	0.9067692902071607	0.907044059506723	Pfenning_PVpos_Cpu
38	0	Pfenning_PVpos_Cpu_fold4	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Cpu_fold4/Pfenning_PVpos_Cpu_fold4_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7832072621613091	0.9030818831947953	0.6460103507661599	0.906924550864299	0.9083581836536583	Pfenning_PVpos_Cpu
39	0	Pfenning_PVpos_Cpu_fold5	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Cpu_fold5/Pfenning_PVpos_Cpu_fold5_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.8294746819728709	0.9213899935682841	0.700047716161823	0.9014459213865689	0.9095393282068011	Pfenning_PVpos_Cpu
40	0	Pfenning_PVpos_Ctx_fold1	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Ctx_fold1/Pfenning_PVpos_Ctx_fold1_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7587784573488385	0.8900804174010135	0.617202908017632	0.8978264830674757	0.8981006403191464	Pfenning_PVpos_Ctx
41	0	Pfenning_PVpos_Ctx_fold2	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Ctx_fold2/Pfenning_PVpos_Ctx_fold2_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7911879893450873	0.8929480444633116	0.622956574092695	0.8860129438616374	0.8933902674628138	Pfenning_PVpos_Ctx
42	0	Pfenning_PVpos_Ctx_fold3	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Ctx_fold3/Pfenning_PVpos_Ctx_fold3_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7748884890035118	0.8939611271094969	0.6223559695999563	0.89558777358411	0.8979229284197809	Pfenning_PVpos_Ctx
43	0	Pfenning_PVpos_Ctx_fold4	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Ctx_fold4/Pfenning_PVpos_Ctx_fold4_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.795735094143484	0.8934394937418942	0.615596899774935	0.878968851636869	0.889728073946423	Pfenning_PVpos_Ctx
44	0	Pfenning_PVpos_Ctx_fold5	CNN	Mouse	cnn/singleTask/Pfenning_PVpos_Ctx_fold5/Pfenning_PVpos_Ctx_fold5_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7755762192595503	0.8919832882657025	0.6220733098301554	0.8946606215985001	0.8973247125855051	Pfenning_PVpos_Ctx
45	0	Pfenning_SSTpos_Cpu_fold1	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Cpu_fold1/Pfenning_SSTpos_Cpu_fold1_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7916339398638577	0.9164303284403734	0.6773652598425826	0.9148254507365127	0.9155033327703697	Pfenning_SSTpos_Cpu
46	0	Pfenning_SSTpos_Cpu_fold2	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Cpu_fold2/Pfenning_SSTpos_Cpu_fold2_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.808150744609205	0.9166075323211268	0.6718850253111052	0.9099259503734248	0.9132332701205599	Pfenning_SSTpos_Cpu
47	0	Pfenning_SSTpos_Cpu_fold3	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Cpu_fold3/Pfenning_SSTpos_Cpu_fold3_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.8211490743774221	0.9159225926779337	0.680040913053721	0.9021731516025722	0.9094143688625321	Pfenning_SSTpos_Cpu
48	0	Pfenning_SSTpos_Cpu_fold4	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Cpu_fold4/Pfenning_SSTpos_Cpu_fold4_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.8152866742211455	0.9162216110725206	0.6751464210998113	0.9065069742472858	0.9115958782805168	Pfenning_SSTpos_Cpu
49	0	Pfenning_SSTpos_Cpu_fold5	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Cpu_fold5/Pfenning_SSTpos_Cpu_fold5_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7965838777265002	0.9181555042162702	0.6792307468099126	0.9151908946535936	0.9161679360114527	Pfenning_SSTpos_Cpu
50	0	Pfenning_SSTpos_Ctx_fold1	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Ctx_fold1/Pfenning_SSTpos_Ctx_fold1_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7910027460253772	0.9119764740559886	0.6761965087736739	0.9108843240740495	0.9116953261034653	Pfenning_SSTpos_Ctx
51	0	Pfenning_SSTpos_Ctx_fold2	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Ctx_fold2/Pfenning_SSTpos_Ctx_fold2_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7817580680502082	0.9078302797436284	0.6651026571175834	0.9096426014256759	0.90998901184479	Pfenning_SSTpos_Ctx
52	0	Pfenning_SSTpos_Ctx_fold3	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Ctx_fold3/Pfenning_SSTpos_Ctx_fold3_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.8034223927698432	0.90872181600966	0.6639535572072736	0.900939510717717	0.9055858638669887	Pfenning_SSTpos_Ctx
53	0	Pfenning_SSTpos_Ctx_fold4	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Ctx_fold4/Pfenning_SSTpos_Ctx_fold4_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7965727013775656	0.9090650689446821	0.6669168641401566	0.9072857435925521	0.9094057433503636	Pfenning_SSTpos_Ctx
54	0	Pfenning_SSTpos_Ctx_fold5	CNN	Mouse	cnn/singleTask/Pfenning_SSTpos_Ctx_fold5/Pfenning_SSTpos_Ctx_fold5_OCP_NB2000_NE23_BR0.01_MR0.1_BM0.85_MM0.99.h5	0.7806923597890825	0.9156594468489951	0.6842129439690063	0.9141806145470044	0.9137229154108747	Pfenning_SSTpos_Ctx
