Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Pfenning_D2pos_Cpu	7.6413538451e-08	1.46312427932e-08	8.82007646795e-08
Pfenning_D1pos_Cpu	7.07952841027e-08	1.49987429742e-08	1.17875282017e-06
Pfenning_PVpos_Ctx	5.83283081944e-08	1.28577823973e-08	2.86085161176e-06
Pfenning_D2pos_Nac	6.57259944973e-08	1.61277314507e-08	2.29735494635e-05
Pfenning_D1pos_Nac	6.30755676475e-08	1.55330154908e-08	2.44585070501e-05
Pfenning_bulk_Cpu	5.95153176295e-08	1.56751921951e-08	7.32927285001e-05
Mo2015_PVpos_Ctx	4.32536414288e-08	1.17953321611e-08	0.000122699956242
Pfenning_SSTpos_Cpu	4.52186399381e-08	1.29399600901e-08	0.000237478783404
Pfenning_PVpos_Cpu	5.35232218945e-08	1.5355589688e-08	0.000245530565007
Mo2015_VIPpos_Ctx	3.38398684767e-08	1.20706014764e-08	0.00252760236956
Pfenning_bulk_Ctx	3.63585566993e-08	1.39844319017e-08	0.00466212661436
Pfenning_SSTpos_Ctx	3.38383680344e-08	1.35874108429e-08	0.00637959983792
Mo2015_EXCpos_Ctx	2.96099675306e-08	1.31323467175e-08	0.0120749699259
