Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Pfenning_D1pos_Nac	5.14310510155e-08	1.90478634352e-08	0.00346597836593
Pfenning_D2pos_Cpu	4.16952316782e-08	1.58429037523e-08	0.00424678882054
Pfenning_D2pos_Nac	4.58687293259e-08	1.90118081016e-08	0.00791863477063
Pfenning_D1pos_Cpu	3.90702935268e-08	1.68934701417e-08	0.0103683236407
Pfenning_bulk_Cpu	3.34943276532e-08	1.70609840263e-08	0.0248107759199
Pfenning_PVpos_Cpu	3.08137021073e-08	1.79763134968e-08	0.0432526112138
Pfenning_SSTpos_Cpu	2.01411390471e-08	1.51322334193e-08	0.0915930228756
Mo2015_VIPpos_Ctx	1.70265525594e-08	1.44330534844e-08	0.11906143971
Pfenning_bulk_Ctx	2.19105997563e-09	1.48746518133e-08	0.441446985772
Mo2015_EXCpos_Ctx	1.82806794821e-09	1.27983628675e-08	0.443209821808
Pfenning_SSTpos_Ctx	-2.27213466773e-09	1.58965949466e-08	0.556828120719
Mo2015_PVpos_Ctx	-4.05119659565e-09	1.34778791396e-08	0.6181330516
Pfenning_PVpos_Ctx	-4.34893932484e-09	1.33793501177e-08	0.627427863701
