Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Pfenning_D2pos_Nac	3.13883279725e-07	8.24919208809e-08	7.08968147438e-05
Pfenning_D2pos_Cpu	2.62483605082e-07	6.96386097455e-08	8.18775337336e-05
Pfenning_D1pos_Nac	2.56278998743e-07	8.19948330698e-08	0.000887362709852
Pfenning_D1pos_Cpu	2.18092715128e-07	7.31532996784e-08	0.00143508715541
Mo2015_EXCpos_Ctx	2.14011103229e-07	7.39886313054e-08	0.00191102918516
Pfenning_PVpos_Cpu	2.07927619039e-07	7.27528468648e-08	0.00213160355511
Pfenning_PVpos_Ctx	1.87359796985e-07	6.88062878557e-08	0.0032345637404
Mo2015_PVpos_Ctx	1.80306912539e-07	6.71673858618e-08	0.00363255571046
Pfenning_bulk_Cpu	2.01361655975e-07	7.69945464774e-08	0.00445782552071
Pfenning_bulk_Ctx	1.85716310044e-07	7.30639885044e-08	0.0055136741113
Pfenning_SSTpos_Cpu	1.56693501326e-07	6.84904766461e-08	0.0110741648418
Pfenning_SSTpos_Ctx	1.45324221147e-07	8.08495691813e-08	0.0361309636356
Mo2015_VIPpos_Ctx	7.19188322194e-08	7.23127067842e-08	0.15997681517
