Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Pfenning_D2pos_Cpu	7.06785465072e-07	8.9666105134e-08	1.605565387e-15
Pfenning_D2pos_Nac	7.34907748519e-07	1.00750191297e-07	1.50045648623e-13
Pfenning_D1pos_Nac	6.55754455463e-07	9.12255404491e-08	3.28070182838e-13
Pfenning_D1pos_Cpu	5.39628271745e-07	8.89016370816e-08	6.39760268488e-10
Pfenning_bulk_Cpu	5.51588025229e-07	9.13522379462e-08	7.8001036442e-10
Pfenning_SSTpos_Cpu	4.44267761848e-07	7.49002498419e-08	1.50127262233e-09
Pfenning_PVpos_Ctx	4.57601853778e-07	8.25491055486e-08	1.48335869793e-08
Pfenning_PVpos_Cpu	4.85957170305e-07	9.05654347476e-08	4.02927413841e-08
Mo2015_VIPpos_Ctx	3.46639558303e-07	7.94838648905e-08	6.46958910384e-06
Mo2015_EXCpos_Ctx	2.69914444494e-07	7.40081688818e-08	0.000132613579091
Pfenning_SSTpos_Ctx	3.26182667544e-07	9.38405531993e-08	0.00025454789832
Pfenning_bulk_Ctx	2.48324956167e-07	8.4005655946e-08	0.00155803063766
Mo2015_PVpos_Ctx	2.33664580573e-07	8.03192894459e-08	0.00181179622679
