Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Pfenning_D1pos_Cpu	2.11463421815e-07	3.42772013409e-07	0.268643255168
Pfenning_D2pos_Nac	1.0536841754e-07	3.69944275826e-07	0.387890103929
Pfenning_D2pos_Cpu	-4.27872920773e-08	3.13217139387e-07	0.554328822016
Pfenning_D1pos_Nac	-6.95261805052e-08	3.54870612572e-07	0.577663531456
Mo2015_EXCpos_Ctx	-7.16178972455e-08	3.01210381673e-07	0.593969103391
Pfenning_SSTpos_Cpu	-9.68900146305e-08	3.11721783815e-07	0.622032060155
Pfenning_PVpos_Cpu	-1.59727798197e-07	3.85533212933e-07	0.660674111298
Pfenning_SSTpos_Ctx	-1.54290508456e-07	3.45794105563e-07	0.672270661861
Pfenning_bulk_Cpu	-3.47449480847e-07	3.72254079909e-07	0.824684609863
Mo2015_VIPpos_Ctx	-5.02422194318e-07	3.34014472188e-07	0.93373414607
Pfenning_PVpos_Ctx	-4.80429193765e-07	3.14858602883e-07	0.936477255489
Mo2015_PVpos_Ctx	-5.37700890294e-07	2.94026791333e-07	0.966281311773
Pfenning_bulk_Ctx	-7.07395635777e-07	3.35741507372e-07	0.982439697196
