Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Isocortical_excitatory_c1	1.80005589066e-07	2.54733441134e-08	7.94854665592e-13
Striatal_inhibitory_c2_12	1.55828567629e-07	2.46588929565e-08	1.31319359519e-10
Hippocampal_excitatory_c3-4	1.71410859008e-07	3.45739036037e-08	3.56460417276e-07
Isocortical_inhibitory_c11	1.56732087803e-07	3.4209777904e-08	2.30826614326e-06
OPC_c8-9	7.64973821802e-08	2.96318812744e-08	0.00491731059749
Oligodendrocyte_c19-23	5.33719499293e-08	2.35619626061e-08	0.0117509956851
Neurons_c7	1.0110634879e-07	4.55574093112e-08	0.013232571119
Isocortical_astrocyte_c15	5.81486027555e-08	2.7625683692e-08	0.0176511081333
Nigral_neurons_c5-6	9.33759013895e-08	4.6840180906e-08	0.0231033608906
Astrocyte_c13_17	5.95561854945e-08	3.73986918688e-08	0.0556398975676
Striatal_astrocyte_c16	4.84299997473e-08	4.04853586833e-08	0.115802448941
Nigral_OPC_c10	6.99033232532e-08	5.85257557104e-08	0.116160231863
Nigral_astrocyte_c14	1.71568705732e-08	3.32252450648e-08	0.302794321107
Microglia_c24	-4.65766653796e-08	2.91716111843e-08	0.94482740935
