Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NAC_NeuN+_D2	1.45273217163e-07	4.22468417955e-08	0.000292282791474
OFC_NeuN+_PV	8.24278116485e-08	2.84416517249e-08	0.00187693109601
ACC_NeuN+_VIP	9.74857959587e-08	3.38909785468e-08	0.00201086247436
VLPFC_NeuN+_PV	7.92322613428e-08	2.79384604456e-08	0.00228443269692
PUT_NeuN+_D2	9.53221065192e-08	3.37996744576e-08	0.00239962777278
OFC_NeuN+_VIP	9.08032795614e-08	3.2599241517e-08	0.00267274438777
VLPFC_NeuN+_VIP	8.08387215521e-08	3.09538968053e-08	0.00450618374944
DLPFC_NeuN+_VIP	8.62979469495e-08	3.32218884924e-08	0.00469357250644
DLPFC_NeuN+_PV	7.98592256287e-08	3.11202292281e-08	0.00514169383786
ACC_NeuN+_PV	8.71043220796e-08	3.43954997846e-08	0.00566368978227
STC_NeuN+_PV	7.43558875379e-08	2.99305259536e-08	0.00649063556998
PUT_NeuN+_D1	8.25918256704e-08	3.3892556342e-08	0.00740745873952
NAC_NeuN+_D1	1.13802216819e-07	4.79244559653e-08	0.00878358935279
STC_NeuN+_VIP	7.8017358628e-08	3.40567167259e-08	0.0109872947807
ACC_NeuN+_Exc	8.11543162087e-08	3.68701075344e-08	0.0138649309562
OFC_NeuN+_Exc	5.03792252052e-08	3.04698042462e-08	0.0491232367055
STC_NeuN+_Exc	4.93704010872e-08	3.61792728034e-08	0.0861886834735
VLPFC_NeuN+_Exc	3.82917005742e-08	3.26498409748e-08	0.120438211296
DLPFC_NeuN+_Exc	1.62767891935e-08	2.94063990969e-08	0.28995649791
