Name	Coefficient	Coefficient_std_error	Coefficient_P_value
DLPFC_NeuN+_VIP	1.59065134167e-07	5.8270538219e-08	0.00316893173912
STC_NeuN+_VIP	1.54061763991e-07	6.16681591405e-08	0.00624061103738
PUT_NeuN+_D2	1.53783884283e-07	7.2075761e-08	0.0164360409545
OFC_NeuN+_VIP	1.3582401224e-07	6.50595970783e-08	0.0184130827066
STC_NeuN+_PV	1.16245358133e-07	5.68379257109e-08	0.0204171973364
VLPFC_NeuN+_VIP	1.31660738746e-07	6.96683304461e-08	0.0293908897387
PUT_NeuN+_D1	1.535906585e-07	8.81507611236e-08	0.0407224393535
NAC_NeuN+_D2	1.56843583939e-07	9.76954440253e-08	0.0541991674901
VLPFC_NeuN+_PV	9.99087282604e-08	6.8071484928e-08	0.0710924465374
NAC_NeuN+_D1	1.70396521485e-07	1.16281172827e-07	0.0714081471899
ACC_NeuN+_VIP	8.91841925235e-08	6.35310142877e-08	0.0801907198207
OFC_NeuN+_PV	7.30144955681e-08	5.32094669993e-08	0.0849992329854
DLPFC_NeuN+_PV	5.54780500285e-08	6.01314956889e-08	0.17810467429
ACC_NeuN+_PV	4.01385257602e-08	6.57887274011e-08	0.270893639314
DLPFC_NeuN+_Exc	1.96031451432e-08	5.9368541665e-08	0.370626633463
VLPFC_NeuN+_Exc	-1.87478337791e-08	5.73435500008e-08	0.628142928488
ACC_NeuN+_Exc	-8.2845705631e-08	7.15318031663e-08	0.876601859179
STC_NeuN+_Exc	-7.76721825794e-08	6.21315941441e-08	0.894372830685
OFC_NeuN+_Exc	-9.98469058432e-08	6.31282915397e-08	0.943135332287
