Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ACC_NeuN+_PV	1.27456495588e-07	3.32335298963e-08	6.27367504798e-05
DLPFC_NeuN+_PV	1.01687376887e-07	3.05213439398e-08	0.000431615966284
DLPFC_NeuN+_VIP	8.96877739749e-08	3.18202575254e-08	0.00241186899597
OFC_NeuN+_PV	8.05586740823e-08	2.92233022383e-08	0.00291976225577
VLPFC_NeuN+_PV	7.81863401718e-08	2.84053521473e-08	0.00295691389598
STC_NeuN+_PV	8.22328530661e-08	3.0118955606e-08	0.0031641325455
ACC_NeuN+_VIP	9.65798746478e-08	3.54757363237e-08	0.00324028041072
OFC_NeuN+_VIP	7.81029254949e-08	3.25351431915e-08	0.00818475447233
VLPFC_NeuN+_VIP	6.81027061515e-08	2.94832510956e-08	0.0104474611906
PUT_NeuN+_D1	8.54038487944e-08	3.69823728797e-08	0.0104631286377
STC_NeuN+_VIP	6.81889868622e-08	3.31190342545e-08	0.0197516097764
DLPFC_NeuN+_Exc	5.80842976571e-08	3.45816716846e-08	0.0465149887632
PUT_NeuN+_D2	4.7331727059e-08	3.44698690313e-08	0.0848554460283
OFC_NeuN+_Exc	5.06647468681e-08	3.86444959636e-08	0.0949209584368
NAC_NeuN+_D2	5.23010735847e-08	4.25175733011e-08	0.109328920047
VLPFC_NeuN+_Exc	3.15829625799e-08	3.0838455805e-08	0.152884067967
NAC_NeuN+_D1	4.44155520013e-08	4.71547491961e-08	0.173119239497
STC_NeuN+_Exc	1.7267634511e-08	3.45637872364e-08	0.308682796387
ACC_NeuN+_Exc	-1.11743688537e-08	3.62224402896e-08	0.621146382661
