Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN+_D2	6.69168929936e-07	2.18429973127e-07	0.00109367530506
PUT_NeuN+_D1	6.31552778241e-07	2.27202897396e-07	0.00272057174884
STC_NeuN+_VIP	5.57504401471e-07	2.09097275773e-07	0.00383519755696
NAC_NeuN+_D1	7.50687977858e-07	2.98789497476e-07	0.00599512853447
OFC_NeuN+_VIP	5.17320897288e-07	2.14349049735e-07	0.00790112940711
ACC_NeuN+_VIP	4.94425792854e-07	2.15738517023e-07	0.0109590938191
DLPFC_NeuN+_VIP	4.93234599761e-07	2.1621250943e-07	0.0112668544156
NAC_NeuN+_D2	5.78076737192e-07	2.543507737e-07	0.0115205043861
VLPFC_NeuN+_VIP	4.38735949104e-07	2.00528125551e-07	0.0143383595057
OFC_NeuN+_PV	3.5749227617e-07	2.0013798985e-07	0.0370310958389
ACC_NeuN+_PV	3.58703761165e-07	2.14406234573e-07	0.0471626698438
STC_NeuN+_PV	3.1851970643e-07	1.94950702322e-07	0.051145443869
DLPFC_NeuN+_PV	3.33459312589e-07	2.07063294153e-07	0.0536528655786
VLPFC_NeuN+_PV	2.29142023663e-07	1.90044161637e-07	0.113960729061
DLPFC_NeuN+_Exc	2.05661067635e-07	3.01640391673e-07	0.247679935672
ACC_NeuN+_Exc	1.39089752431e-07	2.76115223938e-07	0.307222722963
OFC_NeuN+_Exc	3.06810194599e-08	2.41936160954e-07	0.449543599425
STC_NeuN+_Exc	-3.81642372957e-08	2.80332624963e-07	0.554144349542
VLPFC_NeuN+_Exc	-5.53636382433e-08	2.41614531049e-07	0.590620083618
