Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN+_D1	2.01865079908e-07	6.17445080539e-08	0.000538953620891
VLPFC_NeuN+_VIP	1.731605119e-07	5.77476285642e-08	0.00135623336152
ACC_NeuN+_VIP	1.62239844157e-07	5.9926377211e-08	0.00339144813525
OFC_NeuN+_VIP	1.60728075662e-07	6.19787317575e-08	0.0047532958998
STC_NeuN+_VIP	1.51205810966e-07	5.97008877008e-08	0.00565901774736
DLPFC_NeuN+_VIP	1.30815572844e-07	5.89156722614e-08	0.0131962658515
ACC_NeuN+_PV	1.19670873495e-07	5.87066843564e-08	0.0207522770587
VLPFC_NeuN+_PV	1.01495306366e-07	5.44485037356e-08	0.0311566027366
DLPFC_NeuN+_PV	1.01096794407e-07	6.01547854e-08	0.0464192483134
STC_NeuN+_PV	9.0203446577e-08	5.53469133206e-08	0.051573706628
OFC_NeuN+_PV	9.31513493185e-08	5.81115689572e-08	0.0544701683867
PUT_NeuN+_D2	7.6246563564e-08	5.79583473906e-08	0.0941641279711
NAC_NeuN+_D1	9.29056276998e-08	7.54894438903e-08	0.109215638107
NAC_NeuN+_D2	2.72623144477e-08	6.29056991547e-08	0.332367963562
DLPFC_NeuN+_Exc	-2.71692714059e-08	6.63378145018e-08	0.658935384969
VLPFC_NeuN+_Exc	-7.77646140445e-08	5.40461275042e-08	0.92490438729
ACC_NeuN+_Exc	-1.12296089972e-07	7.3355989051e-08	0.937095205456
OFC_NeuN+_Exc	-9.92877133591e-08	6.48314811237e-08	0.937173828913
STC_NeuN+_Exc	-1.08334334525e-07	6.47821200262e-08	0.952766185911
