Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN+_D1	2.47145457452e-07	3.4793833414e-07	0.238754731083
VLPFC_NeuN+_PV	1.44486827254e-07	3.11058681047e-07	0.321144699272
VLPFC_NeuN+_VIP	1.27813206738e-07	2.97982534922e-07	0.333987623323
OFC_NeuN+_VIP	9.29124870649e-08	3.05821609125e-07	0.380635297452
OFC_NeuN+_PV	8.89996435133e-08	3.20398201897e-07	0.390591304133
OFC_NeuN+_Exc	8.96907292061e-08	3.50760247869e-07	0.39908977933
PUT_NeuN+_D2	4.12617606165e-08	3.03710052482e-07	0.445966352468
STC_NeuN+_VIP	-2.83908874729e-08	3.27705941361e-07	0.534519278707
DLPFC_NeuN+_PV	-2.76026276325e-08	2.972590772e-07	0.536991471897
DLPFC_NeuN+_VIP	-6.99428639874e-08	3.25694353593e-07	0.585018883095
ACC_NeuN+_PV	-9.69711863154e-08	3.40312091705e-07	0.612157937937
NAC_NeuN+_D1	-1.25873327123e-07	4.26180365447e-07	0.616137594561
STC_NeuN+_Exc	-1.1894773004e-07	3.90121487716e-07	0.619778537981
ACC_NeuN+_VIP	-1.54631328829e-07	3.17480497065e-07	0.686891288231
STC_NeuN+_PV	-2.12120112778e-07	3.30743121223e-07	0.739350392522
VLPFC_NeuN+_Exc	-2.30756118836e-07	3.20003944117e-07	0.764577229824
NAC_NeuN+_D2	-3.01954251795e-07	3.39677626256e-07	0.812983304016
ACC_NeuN+_Exc	-3.6281321343e-07	4.00942999376e-07	0.817240745978
DLPFC_NeuN+_Exc	-5.37079750595e-07	3.23711299371e-07	0.951455394081
