Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NAC_NeuN+_D1	1.95960208035e-07	5.38141471473e-08	0.000135566291191
NAC_NeuN+_D2	1.50858065738e-07	4.75638346341e-08	0.000757755519624
VLPFC_NeuN+_PV	1.01059180342e-07	3.46628622552e-08	0.00177566030689
DLPFC_NeuN+_VIP	1.22334892961e-07	4.4346809601e-08	0.00290252032336
STC_NeuN+_VIP	1.26382828979e-07	4.68980613886e-08	0.00352110901283
PUT_NeuN+_D1	1.12974237194e-07	4.35184706155e-08	0.00471571259892
DLPFC_NeuN+_PV	1.11550878915e-07	4.49778059273e-08	0.00656669455844
STC_NeuN+_PV	7.96971537738e-08	3.32824912179e-08	0.00832000243557
PUT_NeuN+_D2	1.03738324275e-07	4.42001237712e-08	0.00946226323745
VLPFC_NeuN+_VIP	8.3600277099e-08	3.96179980494e-08	0.0174223292445
ACC_NeuN+_PV	7.4909489933e-08	3.55288856368e-08	0.0174977309749
OFC_NeuN+_PV	6.35398254175e-08	3.32546861571e-08	0.0280213856974
OFC_NeuN+_VIP	7.82884601738e-08	4.34029937469e-08	0.0356346932219
STC_NeuN+_Exc	7.18295083544e-08	4.78582447662e-08	0.0666932308557
OFC_NeuN+_Exc	5.62024624529e-08	4.00398036597e-08	0.0802093465252
DLPFC_NeuN+_Exc	5.426248128e-08	3.98804967564e-08	0.0868157948391
VLPFC_NeuN+_Exc	5.32100387816e-08	4.16549735569e-08	0.100730635905
ACC_NeuN+_VIP	5.69564544491e-08	4.54874764317e-08	0.105260365492
ACC_NeuN+_Exc	3.55630385474e-08	4.99488280335e-08	0.238235654835
