Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ACC_NeuN+_PV	8.82104076044e-08	3.29242470375e-08	0.00368999367568
DLPFC_NeuN+_PV	7.76981017033e-08	3.23005251433e-08	0.00807573125698
VLPFC_NeuN+_PV	6.74173570931e-08	2.86016079307e-08	0.00920870346284
STC_NeuN+_VIP	9.58436547706e-08	4.1174668116e-08	0.00996312928111
OFC_NeuN+_PV	6.39317906606e-08	2.8686707527e-08	0.0129195757602
STC_NeuN+_PV	6.4276038934e-08	3.13770816339e-08	0.0202553800225
PUT_NeuN+_D2	6.60314803506e-08	3.25274630406e-08	0.0211771284586
PUT_NeuN+_D1	6.78784092885e-08	3.3939065914e-08	0.022749690562
VLPFC_NeuN+_VIP	5.02255591802e-08	3.10735528862e-08	0.0530099500872
ACC_NeuN+_Exc	6.17403342005e-08	4.05806034458e-08	0.0640766416937
DLPFC_NeuN+_Exc	4.80676677158e-08	3.62725231045e-08	0.0925555203955
VLPFC_NeuN+_Exc	4.14909989092e-08	3.27134234336e-08	0.10234234149
NAC_NeuN+_D2	4.72633178498e-08	3.7698335452e-08	0.104971122812
OFC_NeuN+_VIP	3.3754917342e-08	3.25376112119e-08	0.149771879517
STC_NeuN+_Exc	3.64449056454e-08	3.74573726855e-08	0.165284068122
ACC_NeuN+_VIP	3.66762172565e-08	3.79314573992e-08	0.166795094933
NAC_NeuN+_D1	2.50730132989e-08	4.02106470883e-08	0.266464320057
DLPFC_NeuN+_VIP	1.6944519534e-08	3.14178187976e-08	0.294830164421
OFC_NeuN+_Exc	5.34480059235e-09	3.57896502999e-08	0.440642961075
