Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NAC_NeuN+_D2	1.50068306633e-07	3.82953314085e-08	4.45120326531e-05
NAC_NeuN+_D1	1.57962698945e-07	4.5216068748e-08	0.0002383593295
OFC_NeuN+_PV	9.78046975003e-08	2.81441370637e-08	0.000255297425323
VLPFC_NeuN+_PV	9.13309095253e-08	2.84684502656e-08	0.000667971185339
ACC_NeuN+_PV	9.66202565036e-08	3.11856010795e-08	0.000973391716936
PUT_NeuN+_D2	9.07077038939e-08	3.01445770492e-08	0.00131016333782
VLPFC_NeuN+_VIP	8.33938193707e-08	2.80481654424e-08	0.00147338819748
STC_NeuN+_PV	7.96969214602e-08	2.71654420869e-08	0.00167440845041
PUT_NeuN+_D1	9.16162405147e-08	3.37020310671e-08	0.0032797360244
DLPFC_NeuN+_VIP	8.73603769557e-08	3.28591605962e-08	0.00392294424466
STC_NeuN+_VIP	7.91805610831e-08	3.28735820827e-08	0.00800608432852
DLPFC_NeuN+_PV	6.64698277122e-08	2.75979429602e-08	0.00800896837423
OFC_NeuN+_VIP	5.46165678052e-08	2.94287307053e-08	0.0317344236616
ACC_NeuN+_VIP	3.29354383072e-08	2.93074725257e-08	0.130551107578
OFC_NeuN+_Exc	3.05301836026e-08	2.77396109087e-08	0.135535645202
DLPFC_NeuN+_Exc	2.78494115907e-08	3.00973555867e-08	0.177402101768
STC_NeuN+_Exc	1.06805583099e-08	3.30214856253e-08	0.373179999791
ACC_NeuN+_Exc	-9.87793924966e-09	3.56896044235e-08	0.609023011858
VLPFC_NeuN+_Exc	-1.26472723728e-08	2.55716766832e-08	0.689552137545
