Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ACC_NeuN+_Exc	7.98465161819e-07	3.146296683e-07	0.00557768751172
OFC_NeuN+_Exc	5.86372240808e-07	2.52321434506e-07	0.0100651659006
PUT_NeuN+_D2	4.714669238e-07	2.0974073623e-07	0.0122926942035
STC_NeuN+_Exc	7.29560641262e-07	3.33044399138e-07	0.0142410736295
NAC_NeuN+_D2	5.32681643321e-07	2.51000880916e-07	0.0169092069003
DLPFC_NeuN+_Exc	5.2764468808e-07	2.94456073731e-07	0.0365720855259
NAC_NeuN+_D1	4.75148901183e-07	2.65693651246e-07	0.0368610957536
PUT_NeuN+_D1	3.76301952443e-07	2.14611271013e-07	0.0397656665252
OFC_NeuN+_PV	3.46585089013e-07	2.06593186086e-07	0.0467105450678
DLPFC_NeuN+_VIP	4.16500614331e-07	2.52915917339e-07	0.0498001165735
VLPFC_NeuN+_VIP	3.34105652094e-07	2.16545326713e-07	0.061428715296
DLPFC_NeuN+_PV	2.76983315566e-07	1.8416901114e-07	0.0662954909447
ACC_NeuN+_VIP	3.33517400171e-07	2.31877290253e-07	0.0751694040597
VLPFC_NeuN+_Exc	3.02723411616e-07	2.17538117641e-07	0.0820236129975
VLPFC_NeuN+_PV	2.19513913642e-07	1.92594111631e-07	0.127190069038
OFC_NeuN+_VIP	2.2009214322e-07	1.99967839612e-07	0.135527185167
ACC_NeuN+_PV	1.95819120205e-07	2.13569059672e-07	0.179600406003
STC_NeuN+_PV	9.48237362908e-08	2.02308320603e-07	0.319638816511
STC_NeuN+_VIP	1.81445240917e-08	2.14942487067e-07	0.46636295589
