Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN+_D2	2.73329477084e-07	1.6773578882e-07	0.0516010796023
NAC_NeuN+_D1	2.59046948913e-07	2.6269837541e-07	0.162041946257
VLPFC_NeuN+_Exc	1.71573525811e-07	1.85245895608e-07	0.177172741041
PUT_NeuN+_D1	1.70319987461e-07	1.91521062326e-07	0.186920505504
STC_NeuN+_Exc	1.27134084207e-07	1.92952554301e-07	0.25498391
NAC_NeuN+_D2	1.04902871719e-07	2.13673432144e-07	0.3117310711
ACC_NeuN+_Exc	7.2279008193e-08	2.1314113175e-07	0.367262162117
DLPFC_NeuN+_Exc	6.15798739903e-09	1.62803325259e-07	0.484913724223
OFC_NeuN+_Exc	3.13225252496e-09	1.60296623709e-07	0.492205023287
VLPFC_NeuN+_VIP	-1.04030374273e-07	1.92827688717e-07	0.705228758542
VLPFC_NeuN+_PV	-1.20489626916e-07	1.66392475764e-07	0.76550674704
OFC_NeuN+_VIP	-1.59630167909e-07	1.77591455166e-07	0.815636850596
DLPFC_NeuN+_VIP	-2.08027471437e-07	1.85952661101e-07	0.868368485675
ACC_NeuN+_PV	-2.03376923112e-07	1.71957841155e-07	0.881538716538
STC_NeuN+_PV	-1.99757781746e-07	1.56049830275e-07	0.899743206146
ACC_NeuN+_VIP	-2.50160631274e-07	1.88975503014e-07	0.907210744362
OFC_NeuN+_PV	-2.24108986488e-07	1.63661250132e-07	0.914554530663
DLPFC_NeuN+_PV	-2.46559485796e-07	1.71524415696e-07	0.924706333983
STC_NeuN+_VIP	-3.41600296368e-07	1.79380199475e-07	0.971566826012
