Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN+_D1	5.23061499453e-07	2.01354805537e-07	0.00469237848035
STC_NeuN+_VIP	3.99336442232e-07	2.05862236474e-07	0.0262005605623
DLPFC_NeuN+_VIP	3.02992032248e-07	1.93797956218e-07	0.0589742320496
PUT_NeuN+_D2	2.21253759892e-07	1.55224136659e-07	0.0770233394629
OFC_NeuN+_VIP	2.97932619465e-07	2.14904502898e-07	0.0828201971597
STC_NeuN+_Exc	1.98962369459e-07	1.64539848902e-07	0.11329209361
NAC_NeuN+_D2	1.87440547219e-07	1.59681065234e-07	0.12022890008
ACC_NeuN+_Exc	2.08106222066e-07	1.85224701642e-07	0.130605416398
VLPFC_NeuN+_Exc	1.58912506925e-07	1.47306887666e-07	0.140341721799
ACC_NeuN+_VIP	1.65322996611e-07	1.62719051181e-07	0.154814048549
NAC_NeuN+_D1	1.83540152526e-07	2.22621304802e-07	0.204841934686
ACC_NeuN+_PV	3.83488901953e-08	1.83334763639e-07	0.417156152399
DLPFC_NeuN+_Exc	2.34280233008e-08	1.41249613309e-07	0.434132553719
VLPFC_NeuN+_VIP	2.05111113233e-09	1.72842501252e-07	0.495265888069
OFC_NeuN+_PV	-8.46889761989e-09	1.58054962056e-07	0.521365892625
STC_NeuN+_PV	-2.04257838106e-08	1.87361524207e-07	0.543405904186
DLPFC_NeuN+_PV	-6.8975143202e-08	1.79607733749e-07	0.649522688603
VLPFC_NeuN+_PV	-8.82789551201e-08	1.63471606528e-07	0.705410527737
OFC_NeuN+_Exc	-1.0363328589e-07	1.31345435826e-07	0.784947861468
