Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ACC_NeuN+_Exc	-1.10513665348e-07	4.62562959197e-07	0.594414618402
STC_NeuN+_Exc	-2.1846177567e-07	3.87525762325e-07	0.713532700344
VLPFC_NeuN+_Exc	-2.47412195924e-07	2.96942737756e-07	0.797633560435
ACC_NeuN+_PV	-2.90078924009e-07	2.6989766459e-07	0.858761981298
NAC_NeuN+_D1	-3.5407800388e-07	3.24015611033e-07	0.86275494967
DLPFC_NeuN+_Exc	-3.39217381023e-07	3.04758285956e-07	0.867160869851
OFC_NeuN+_Exc	-3.27733457545e-07	2.94386626023e-07	0.867204965941
ACC_NeuN+_VIP	-3.27181390179e-07	2.42027896693e-07	0.911785688751
PUT_NeuN+_D2	-4.06075037951e-07	2.57088855929e-07	0.942890713652
OFC_NeuN+_VIP	-3.34978036533e-07	2.09650377722e-07	0.944955542807
PUT_NeuN+_D1	-4.88378748391e-07	2.55544330377e-07	0.972006140138
NAC_NeuN+_D2	-5.49697728043e-07	2.71767669851e-07	0.978446677692
VLPFC_NeuN+_PV	-4.3024576766e-07	1.97790909743e-07	0.985194513027
DLPFC_NeuN+_PV	-4.74719581049e-07	2.14075717606e-07	0.986706592975
DLPFC_NeuN+_VIP	-4.89497893117e-07	2.13018692624e-07	0.989216558573
STC_NeuN+_PV	-5.21088003365e-07	2.09112296668e-07	0.993647001356
OFC_NeuN+_PV	-5.58421662334e-07	1.98095336034e-07	0.997590979737
VLPFC_NeuN+_VIP	-6.00999637771e-07	1.96454902033e-07	0.998890445844
STC_NeuN+_VIP	-6.40048576196e-07	2.02414294192e-07	0.999216745921
