Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN+_D2	1.69713776129e-07	6.83050431287e-08	0.00648403624553
NAC_NeuN+_D2	1.61448474939e-07	9.10359137788e-08	0.0380763269513
PUT_NeuN+_D1	1.52235343129e-07	8.62998462706e-08	0.0388636346247
OFC_NeuN+_PV	8.52398834769e-08	5.655612666e-08	0.0658831223962
DLPFC_NeuN+_PV	8.18411294712e-08	6.10130111693e-08	0.0898998927001
NAC_NeuN+_D1	1.1164036004e-07	1.02117103752e-07	0.137140227179
DLPFC_NeuN+_VIP	8.83520653381e-08	8.54744482549e-08	0.150646072695
VLPFC_NeuN+_PV	6.32807326661e-08	7.19675421482e-08	0.189620549986
ACC_NeuN+_VIP	4.61953100343e-08	7.8331850861e-08	0.27768298204
STC_NeuN+_VIP	1.78794690534e-08	9.46492991722e-08	0.425084700637
OFC_NeuN+_VIP	1.13003214608e-08	6.93722899054e-08	0.435300994798
STC_NeuN+_PV	5.69914235106e-09	7.41663445673e-08	0.469374339732
VLPFC_NeuN+_VIP	3.9821634292e-09	9.62232713027e-08	0.483494637246
ACC_NeuN+_PV	-2.23031460696e-08	9.06419559434e-08	0.597181194565
VLPFC_NeuN+_Exc	-2.21450019439e-08	5.67813137048e-08	0.651733612239
OFC_NeuN+_Exc	-4.52623534301e-08	6.47215399104e-08	0.757830172564
STC_NeuN+_Exc	-6.3037401652e-08	6.45825926532e-08	0.835486149122
DLPFC_NeuN+_Exc	-6.12948780394e-08	5.4007323918e-08	0.871799017392
ACC_NeuN+_Exc	-9.54280039084e-08	7.33912663615e-08	0.903244707747
