Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NAC_NeuN+_D2	8.29509890165e-07	2.61319275569e-07	0.000750951074292
PUT_NeuN+_D2	6.09717038758e-07	2.20440674734e-07	0.00283828999229
ACC_NeuN+_Exc	8.37891809926e-07	3.64709596622e-07	0.0107973571763
VLPFC_NeuN+_VIP	4.94415403819e-07	2.17155425405e-07	0.0113996454686
DLPFC_NeuN+_VIP	5.30844136729e-07	2.35492302858e-07	0.0120921431857
OFC_NeuN+_VIP	4.80454810102e-07	2.14453177832e-07	0.0125334040754
STC_NeuN+_VIP	4.8446567666e-07	2.2356397958e-07	0.0151169951206
PUT_NeuN+_D1	4.72021182262e-07	2.24692550574e-07	0.0178317897887
OFC_NeuN+_PV	4.14762973066e-07	2.05545093235e-07	0.0218024781885
NAC_NeuN+_D1	5.5220999551e-07	2.94067780645e-07	0.0302020507182
OFC_NeuN+_Exc	5.68571296557e-07	3.04606819173e-07	0.0309805213281
ACC_NeuN+_VIP	4.17909530595e-07	2.33083228505e-07	0.0364894456532
ACC_NeuN+_PV	3.56889784177e-07	2.06593704377e-07	0.0420393174449
STC_NeuN+_Exc	6.09270285541e-07	3.95896985939e-07	0.0619068273591
DLPFC_NeuN+_Exc	4.45148145651e-07	3.21924739845e-07	0.0833675700974
DLPFC_NeuN+_PV	2.35716378559e-07	2.04888790082e-07	0.124977208791
VLPFC_NeuN+_PV	2.22827301051e-07	2.01019473274e-07	0.133825959678
VLPFC_NeuN+_Exc	2.57658865427e-07	2.58174473774e-07	0.159138983816
STC_NeuN+_PV	1.93170292215e-07	1.94923439374e-07	0.160841332444
