Name	Coefficient	Coefficient_std_error	Coefficient_P_value
VLPFC_NeuN+_VIP	1.63513837378e-07	4.24018054488e-08	5.75594593382e-05
DLPFC_NeuN+_VIP	1.55201339365e-07	4.22342895206e-08	0.00011903145355
STC_NeuN+_VIP	1.31487914501e-07	4.23518496469e-08	0.000952502932734
OFC_NeuN+_VIP	1.25192469279e-07	4.24086270125e-08	0.00157834918185
ACC_NeuN+_VIP	1.25394788136e-07	4.34983735554e-08	0.00197112220038
PUT_NeuN+_D1	1.43376769324e-07	5.11801578534e-08	0.00254396639189
PUT_NeuN+_D2	1.22567879105e-07	4.41277263143e-08	0.00273834630814
NAC_NeuN+_D2	1.33318114494e-07	4.98771778647e-08	0.00375961728338
NAC_NeuN+_D1	1.47094612918e-07	5.51040038696e-08	0.00379934790523
OFC_NeuN+_PV	8.31381188519e-08	3.2550719001e-08	0.00532297998136
ACC_NeuN+_PV	8.62134764472e-08	3.60873570077e-08	0.00844665388076
STC_NeuN+_Exc	1.11424768924e-07	5.2296972956e-08	0.0165603939141
VLPFC_NeuN+_PV	7.96063802978e-08	3.74122622115e-08	0.0166762041966
STC_NeuN+_PV	7.11308139263e-08	3.5511398712e-08	0.0225864041494
DLPFC_NeuN+_PV	8.77121720354e-08	4.8854840752e-08	0.0362979440642
OFC_NeuN+_Exc	5.10708551871e-08	4.22090565733e-08	0.113149007075
VLPFC_NeuN+_Exc	3.46022655094e-08	3.88220072816e-08	0.186382670856
ACC_NeuN+_Exc	-8.93325136937e-09	5.34928310422e-08	0.566314597404
DLPFC_NeuN+_Exc	-4.54339237352e-08	3.98845668431e-08	0.872676666804
