Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NAC_NeuN+_D2	1.65673412542e-07	4.00239975558e-08	1.74144136178e-05
VLPFC_NeuN+_VIP	1.09567731376e-07	3.280479213e-08	0.000418904563577
OFC_NeuN+_PV	9.50608475212e-08	2.90378837877e-08	0.000530776779805
OFC_NeuN+_VIP	1.04303059107e-07	3.30206192925e-08	0.000792304405955
NAC_NeuN+_D1	1.46280858495e-07	4.66728800219e-08	0.000861697466106
PUT_NeuN+_D2	9.04294697787e-08	3.14194939312e-08	0.00200018475123
PUT_NeuN+_D1	9.8593845901e-08	3.50335243533e-08	0.00244439667913
ACC_NeuN+_PV	9.17204309538e-08	3.3110622701e-08	0.00280177365941
DLPFC_NeuN+_VIP	9.3784899596e-08	3.39602506392e-08	0.00287587456821
VLPFC_NeuN+_PV	8.06949824131e-08	2.97073936896e-08	0.00330053861745
DLPFC_NeuN+_PV	7.69090860388e-08	3.03873619168e-08	0.00568760048355
STC_NeuN+_PV	6.85083602181e-08	2.82942868422e-08	0.00773300273539
ACC_NeuN+_VIP	8.26075015465e-08	3.55197574373e-08	0.0100178801889
STC_NeuN+_VIP	7.37530878425e-08	3.67229763942e-08	0.0223023357672
STC_NeuN+_Exc	3.32634935348e-08	3.67288775028e-08	0.182560671146
OFC_NeuN+_Exc	1.85444481525e-08	2.96598964277e-08	0.265907943305
ACC_NeuN+_Exc	1.35456606785e-08	4.16873631924e-08	0.372615339283
DLPFC_NeuN+_Exc	1.05099680255e-08	3.26624427129e-08	0.373811455451
VLPFC_NeuN+_Exc	3.29435076459e-09	3.12737223581e-08	0.458053305717
