Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN+	6.40769950788e-08	2.78787125841e-08	0.0107689435539
VLPFC_NeuN+	4.76562732359e-08	2.66352528891e-08	0.0367898589697
DLPFC_NeuN+	4.5395468938e-08	2.75271439879e-08	0.0495618790562
NAC_NeuN+	4.90201941667e-08	3.21226625218e-08	0.0635010126474
MDT_NeuN-	4.512589202e-08	3.00067403284e-08	0.0663089000393
STC_NeuN+	4.02187738954e-08	3.09006056158e-08	0.0965346290603
OFC_NeuN+	2.92269026515e-08	2.71223909084e-08	0.140607680273
VLPFC_NeuN-	3.58354317002e-08	3.78848335548e-08	0.172098668159
DLPFC_NeuN-	3.08710394035e-08	3.43618993006e-08	0.184483771473
OFC_NeuN-	3.19864448477e-08	3.94523484249e-08	0.208751326427
PMC_NeuN-	2.83289401929e-08	3.52375137048e-08	0.210715048111
MDT_NeuN+	2.04312571331e-08	2.7111421349e-08	0.225543725157
ITC_NeuN+	1.98565915462e-08	2.89876056519e-08	0.246671071503
STC_NeuN-	2.59729996519e-08	3.87690293398e-08	0.251447393736
ACC_NeuN+	2.03812518834e-08	3.06550858918e-08	0.25307094458
ACC_NeuN-	2.10688603579e-08	3.43704280545e-08	0.269940209463
PVC_NeuN-	2.17288893644e-08	4.01204673776e-08	0.294050100946
PMC_NeuN+	1.43612753577e-08	2.78653537449e-08	0.303143384871
NAC_NeuN-	2.37430581199e-08	5.02019413239e-08	0.318124070734
HIPP_NeuN+	1.57956710806e-08	3.36529883068e-08	0.319402934259
INS_NeuN-	1.3550650889e-08	3.88824566736e-08	0.363731249034
PUT_NeuN-	9.71746537471e-09	3.33701857213e-08	0.385448410195
AMY_NeuN-	1.147471192e-08	4.58443922718e-08	0.40117885445
ITC_NeuN-	7.18294312526e-09	3.82410910801e-08	0.425503739243
PVC_NeuN+	-1.24177436972e-08	3.56166854698e-08	0.636323812845
HIPP_NeuN-	-1.49237107605e-08	3.72243258858e-08	0.655757857376
AMY_NeuN+	-2.85046868021e-08	4.86931747672e-08	0.720858550595
INS_NeuN+	-3.09602039885e-08	3.79302804623e-08	0.79281849702
