Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN+	4.09685177651e-08	7.75666556534e-08	0.298690060726
HIPP_NeuN+	2.06719604673e-08	8.53451465177e-08	0.404306396879
NAC_NeuN+	1.00830820754e-08	7.86504438366e-08	0.448994871223
AMY_NeuN+	-1.41174584315e-08	1.24053324669e-07	0.545302438048
ACC_NeuN+	-5.31650774145e-08	8.19062543311e-08	0.741862054821
MDT_NeuN+	-5.04850586141e-08	7.32433521366e-08	0.75467594756
INS_NeuN-	-8.96513603719e-08	1.16438571446e-07	0.779333904853
ITC_NeuN+	-6.97197492149e-08	7.45257160763e-08	0.8252379132
PMC_NeuN-	-9.8457159519e-08	1.02624631675e-07	0.831319124576
DLPFC_NeuN-	-9.10185398097e-08	9.40073822438e-08	0.833529325609
PVC_NeuN-	-1.1233047907e-07	1.12772686883e-07	0.840394062566
INS_NeuN+	-1.01057175372e-07	9.91598341582e-08	0.845930363222
VLPFC_NeuN+	-7.31960898332e-08	6.59341700577e-08	0.86653042078
OFC_NeuN+	-7.82252816959e-08	6.92654046824e-08	0.870626100049
STC_NeuN-	-1.20510587763e-07	9.98651875983e-08	0.886232449795
STC_NeuN+	-9.17056453459e-08	7.35776997964e-08	0.893687220391
OFC_NeuN-	-1.35102935034e-07	1.04638503679e-07	0.90167239457
AMY_NeuN-	-1.69418220122e-07	1.27735231532e-07	0.907633692032
HIPP_NeuN-	-1.46663337207e-07	1.09637876412e-07	0.909503989816
DLPFC_NeuN+	-1.05612419773e-07	6.99829781392e-08	0.934365406901
PVC_NeuN+	-1.57470726752e-07	9.84468781368e-08	0.945150801693
MDT_NeuN-	-1.36521277233e-07	8.32519270855e-08	0.949482575622
ITC_NeuN-	-1.71288556502e-07	1.04279462871e-07	0.949766256885
ACC_NeuN-	-1.87664801979e-07	1.00026252567e-07	0.969683033402
PMC_NeuN+	-1.29992464692e-07	6.83921967245e-08	0.97132878153
NAC_NeuN-	-2.67134210741e-07	1.36355454586e-07	0.97494956449
VLPFC_NeuN-	-2.15271323634e-07	1.06522889864e-07	0.978354559781
PUT_NeuN-	-1.96048558073e-07	8.63968059644e-08	0.988370835461
