Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NAC_NeuN+	1.04940282657e-07	1.9000702121e-08	1.66659588038e-08
VLPFC_NeuN+	5.94651467111e-08	1.38398947811e-08	8.67003748936e-06
PUT_NeuN+	6.14347979884e-08	1.54939119758e-08	3.66837074033e-05
OFC_NeuN+	5.3181612098e-08	1.36115375887e-08	4.67056254904e-05
MDT_NeuN-	6.28188872826e-08	1.61247740988e-08	4.89376611502e-05
STC_NeuN+	5.75910248926e-08	1.49955318566e-08	6.13805660118e-05
DLPFC_NeuN+	5.08746403912e-08	1.36472487832e-08	9.65673140336e-05
HIPP_NeuN+	6.29331367155e-08	1.85158706312e-08	0.000338317703977
ITC_NeuN+	4.71248964059e-08	1.51790804792e-08	0.000952698840956
MDT_NeuN+	4.97791384646e-08	1.60985249342e-08	0.000993544463375
ACC_NeuN+	4.91313064251e-08	1.7063480246e-08	0.00199263660373
PMC_NeuN+	3.86519735502e-08	1.42526355349e-08	0.00334476070287
PMC_NeuN-	4.52470636516e-08	1.84330313725e-08	0.00705064056305
OFC_NeuN-	4.37761114856e-08	1.85542227929e-08	0.00915321633422
PUT_NeuN-	4.29637230878e-08	1.86574684388e-08	0.0106460980835
PVC_NeuN-	4.9490467629e-08	2.16284343289e-08	0.0110625559354
STC_NeuN-	4.86896625057e-08	2.1352197694e-08	0.0112946093466
INS_NeuN+	4.55567540782e-08	2.02626567446e-08	0.0122781828455
VLPFC_NeuN-	4.56459723968e-08	2.13153524099e-08	0.0161184845408
PVC_NeuN+	4.45555061739e-08	2.13696342145e-08	0.0185350350351
AMY_NeuN+	5.07829565381e-08	3.02280866809e-08	0.0464793951293
ACC_NeuN-	2.81038211794e-08	1.80372632984e-08	0.0596050270544
DLPFC_NeuN-	2.82858733247e-08	1.85225001798e-08	0.0633669775025
AMY_NeuN-	3.87354904576e-08	2.60403647201e-08	0.0684391317352
ITC_NeuN-	3.08556731225e-08	2.10947894182e-08	0.0717726366541
INS_NeuN-	2.95071455721e-08	2.33089925532e-08	0.102772201203
HIPP_NeuN-	2.3216934245e-08	2.10133714547e-08	0.13460909056
NAC_NeuN-	2.11576750576e-08	2.74742388984e-08	0.220622838963
