Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NAC_NeuN+	7.88665179481e-08	2.42659163774e-08	0.000576833611629
PUT_NeuN+	4.99714308595e-08	1.82332087895e-08	0.00306558885656
MDT_NeuN+	1.76533836329e-08	1.31292062484e-08	0.0893790316185
DLPFC_NeuN+	1.77411796245e-08	1.36139037092e-08	0.0962590076093
MDT_NeuN-	1.99226191475e-08	1.63967910335e-08	0.112177020796
VLPFC_NeuN+	1.64068652308e-08	1.35987110359e-08	0.113812090989
OFC_NeuN+	1.47096449254e-08	1.32117472663e-08	0.132773446797
STC_NeuN-	1.83075880542e-08	1.8178598834e-08	0.156944402467
PVC_NeuN-	1.77488738908e-08	1.93284727851e-08	0.179237177936
ACC_NeuN+	1.17051404914e-08	1.56013906209e-08	0.226548269887
PMC_NeuN-	1.12852668359e-08	1.808357329e-08	0.266293508296
VLPFC_NeuN-	1.06957385741e-08	1.87585085046e-08	0.28427758936
ITC_NeuN-	1.02899341269e-08	1.88216178812e-08	0.29228958626
HIPP_NeuN+	8.41351634516e-09	1.61095034614e-08	0.300741047887
PMC_NeuN+	7.05254113972e-09	1.49884464441e-08	0.318987549257
STC_NeuN+	5.53337361917e-09	1.47946224831e-08	0.354197511247
PUT_NeuN-	6.02531640985e-09	1.66235737703e-08	0.358505596179
ACC_NeuN-	4.99994153226e-09	1.55089289753e-08	0.373578191884
ITC_NeuN+	2.28599569164e-09	1.55255756022e-08	0.441471041943
NAC_NeuN-	2.77615863498e-09	2.60341991106e-08	0.457539247827
OFC_NeuN-	-9.29927701927e-10	1.72455168851e-08	0.521501690768
AMY_NeuN-	-1.61633624144e-09	2.16973391301e-08	0.529691611202
DLPFC_NeuN-	-1.98065391897e-09	1.66834042516e-08	0.547251408497
INS_NeuN+	-1.00481788666e-08	1.99346369405e-08	0.692889084435
INS_NeuN-	-1.59979129592e-08	1.80364468185e-08	0.812454350316
AMY_NeuN+	-2.49213427888e-08	2.41927444397e-08	0.848522316066
HIPP_NeuN-	-1.94706953016e-08	1.84848888211e-08	0.853905204208
PVC_NeuN+	-5.76561612567e-08	2.0300135784e-08	0.997745638119
