Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Oli	8.04639229844e-08	4.42832340604e-08	0.0346063322045
Mic	1.1200449368e-07	6.37489523937e-08	0.0394621341791
ExL4	1.29014481375e-07	8.32585744419e-08	0.06062311154
Opc	1.01871520542e-07	6.67487866241e-08	0.0634809224534
End	9.96794409246e-08	1.04617004468e-07	0.170344837494
Ast	4.44589586731e-08	6.09680001229e-08	0.232934183415
InA	1.03207469957e-07	1.59369643338e-07	0.258622480026
InB	2.90273842471e-07	5.24860993251e-07	0.290114932094
Ex	1.69005226958e-08	3.4769211654e-08	0.313456198989
In	1.94951946976e-08	5.5651888206e-08	0.363054502117
ExL56	-3.06367428541e-09	9.78779220141e-08	0.512485243147
ExL23	-1.46782195797e-08	7.50812729326e-08	0.577498348728
