Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Ex	7.7123895622e-07	1.81732136184e-07	1.09872020168e-05
In	8.6123072959e-07	3.053390897e-07	0.0023969095708
ExL23	1.11640260414e-06	5.29093650679e-07	0.017427956899
ExL4	7.48885439322e-07	4.75953546687e-07	0.0578082203919
Ast	4.57877880273e-07	4.15554959231e-07	0.135264151554
End	3.29078406343e-07	5.56209983111e-07	0.277044437202
InB	7.71105721613e-07	2.80040996405e-06	0.391521916156
Mic	-9.85160194782e-08	3.42178542544e-07	0.613291507608
ExL56	-2.67392834673e-07	6.44287770481e-07	0.660936666709
InA	-4.73597774683e-07	6.1302733197e-07	0.780107321999
Oli	-1.73226334025e-07	2.03160668681e-07	0.803075184399
Opc	-4.68453966966e-07	3.05520297112e-07	0.937398899921
