Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Ex	1.30004271274e-07	2.96531627769e-08	5.82165366289e-06
In	1.88498297289e-07	4.59637491688e-08	2.05665676268e-05
End	3.05430308497e-07	9.65490382285e-08	0.000779493147284
ExL4	3.6265272283e-07	1.24379113536e-07	0.00177443306711
Ast	1.29357486735e-07	4.86821715314e-08	0.00393982129172
Opc	1.26796272843e-07	5.04902565074e-08	0.00601434029468
Oli	6.4595800426e-08	3.50503277081e-08	0.0326685742603
ExL56	1.50942713022e-07	8.59490761075e-08	0.0395281793905
InB	8.09836624897e-07	5.87245059576e-07	0.0839406337278
Mic	5.92119853173e-08	5.1087900108e-08	0.123223668021
ExL23	3.54852712174e-08	6.97369554459e-08	0.305430587271
InA	4.56336064103e-08	9.59608322272e-08	0.31719960846
