Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Ex	7.32094002265e-08	2.24909085048e-08	0.000566829319418
In	1.30195986281e-07	4.89434592789e-08	0.00390551961758
ExL56	2.40018480845e-07	1.0751731998e-07	0.0127952467773
Mic	1.16039940333e-07	6.51094802034e-08	0.0373560271824
ExL4	8.65109209859e-08	6.05769706405e-08	0.0766292840198
End	1.33387917504e-07	9.37993128038e-08	0.0775049324483
Ast	5.99996464204e-08	4.29462648843e-08	0.0811937821301
InA	7.06603181019e-08	8.3312429898e-08	0.198180960092
Oli	1.02134522144e-08	2.85304211919e-08	0.360177408707
InB	1.27821644482e-07	4.42873739153e-07	0.386436590447
ExL23	6.62120034722e-09	6.25044766639e-08	0.457818303818
Opc	-1.03231057527e-08	4.30430453295e-08	0.594769805775
