Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Mic	2.42921575024e-07	2.03194329335e-07	0.11594322172
End	4.08425293955e-07	3.95890688237e-07	0.151115292853
ExL23	2.6412126686e-07	2.88193930425e-07	0.179710058078
Ex	5.20054348521e-08	9.5820275056e-08	0.293654634714
ExL56	1.00005458788e-07	3.59808801243e-07	0.390528994833
InA	-1.00023156873e-08	4.08769745694e-07	0.509760870284
ExL4	-6.943170523e-08	3.78252522024e-07	0.572820337531
Ast	-4.78368452486e-08	1.69056993602e-07	0.611397334605
Oli	-4.01233379479e-08	1.1544705871e-07	0.635909984328
InB	-7.86459766061e-07	1.39057132942e-06	0.714155552835
In	-1.35266111396e-07	1.93765211333e-07	0.75744043986
Opc	-2.82263386912e-07	1.83896150584e-07	0.937596595024
