Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ExL4	3.38155392509e-06	3.76359746418e-06	0.1844622409
ExL23	3.15264015498e-06	3.87372182722e-06	0.207864582417
InB	1.72385833303e-05	2.23538623669e-05	0.220303679525
ExL56	2.9488996845e-06	4.16173103082e-06	0.239294043958
InA	2.42995484135e-06	4.55786471629e-06	0.296970245773
Ex	4.20424073099e-07	1.30569122817e-06	0.373728813838
Ast	3.88661469253e-07	1.84334434843e-06	0.416503787555
Oli	-9.13894602832e-08	1.31720101126e-06	0.527657046519
Mic	-4.56285410381e-07	2.68232290759e-06	0.56753751991
End	-4.01628343337e-06	3.82709064075e-06	0.853011055753
In	-2.6779516118e-06	2.06086308383e-06	0.903102156514
Opc	-3.3223105884e-06	2.46113518478e-06	0.911477546537
