Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Ex	2.37401299178e-07	5.3878032699e-08	5.25823008473e-06
In	2.38174107695e-07	9.0609873153e-08	0.0042872751816
ExL4	3.89380647795e-07	1.48956801399e-07	0.00447378641573
InA	3.96051982878e-07	1.84883770652e-07	0.0160900076412
ExL56	3.03000484714e-07	1.66164951788e-07	0.0341144426838
End	3.53603946178e-07	1.94930132824e-07	0.0348385922842
Ast	1.25077988012e-07	1.09326311774e-07	0.126295342031
Mic	7.06179859852e-08	9.56216672751e-08	0.230100935337
Oli	-1.22594181789e-08	6.11081209196e-08	0.579501545555
Opc	-6.39031666367e-08	7.94098228983e-08	0.78951115734
InB	-5.39552975864e-07	4.73675756772e-07	0.872664399124
ExL23	-2.24722990978e-07	1.21103909486e-07	0.968246220504
