Name	Coefficient	Coefficient_std_error	Coefficient_P_value
VLPFC_Ctx-EXC_cutoff0.5	4.4941033773312704e-08	2.034888228859755e-08	0.013603816846952999
NAC_Nac-D2_cutoff0.5	5.533984648452698e-08	2.938963369388591e-08	0.02985210633077707
NAC_Nac-D1_cutoff0.5	5.6401671476897035e-08	3.029209546120425e-08	0.0313066878838525
NAC_Nac-D1_cutoff0.75	7.006130413223422e-08	3.823641397997256e-08	0.03345196118560058
NAC_Nac-D2_cutoff0.75	5.598274883698696e-08	3.500922533890716e-08	0.05490078961050141
VLPFC_Ctx-EXC_cutoff0.75	4.2044623098813e-08	2.6583859060374073e-08	0.05687221165771094
OFC_Ctx-EXC_cutoff0.9375	3.1107320732964535e-07	2.0017724587270506e-07	0.06009353860993026
PUT_Cpu-D2_cutoff0.875	8.385394263147751e-08	5.417702346224343e-08	0.060838016186948764
OFC_Ctx-EXC_cutoff0.875	7.430798307504284e-08	4.967454112246111e-08	0.06734028574896753
STC_Ctx-EXC_cutoff0.9375	2.4419163589593673e-07	1.730435479521669e-07	0.07909914434703325
NAC_Nac-D2_cutoff0.875	8.206750603645263e-08	5.935397552953076e-08	0.08338162973722468
PUT_Cpu-D2_cutoff0.5	3.316800829367943e-08	2.549890385998719e-08	0.09666994550058583
PUT_Cpu-D1_cutoff0.5	2.8353525952097562e-08	2.515206834426189e-08	0.12981119786416428
OFC_Ctx-EXC_cutoff0.5	2.1210795648708727e-08	2.0452476907954018e-08	0.14984996092896097
OFC_Ctx-EXC_cutoff0.75	2.8057099028459837e-08	2.8136346774978097e-08	0.15933773909681853
ACC_Ctx-EXC_cutoff0.875	5.031881927638464e-08	5.329005796316072e-08	0.1725224791196931
PUT_Cpu-D2_cutoff0.75	2.8592913448948527e-08	3.071826932904482e-08	0.1759755812444967
ACC_Ctx-EXC_cutoff0.75	2.691963600129619e-08	2.9056036888147437e-08	0.17710009026826495
VLPFC_Ctx-EXC_cutoff0.875	4.313731636024096e-08	4.74134097668361e-08	0.18146068122286696
VLPFC_Ctx-EXC_cutoff0.9375	1.7849744811965648e-07	1.9707843065593454e-07	0.1825426119325781
ACC_Ctx-EXC_cutoff0.5	2.00190189794665e-08	2.2256000518694298e-08	0.1841962298908984
DLPFC_Ctx-EXC_cutoff0.9375	1.0176468930221271e-07	1.4696233977222146e-07	0.2443260695311732
DLPFC_Ctx-EXC_cutoff0.75	1.4536151926810503e-08	2.747901992561064e-08	0.29840587567621935
PUT_Cpu-D1_cutoff0.875	2.4675442492638594e-08	5.195611696323629e-08	0.31741895608411097
PUT_Cpu-D1_cutoff0.75	1.3419550880985572e-08	3.017337200387325e-08	0.3282508902187099
DLPFC_Ctx-EXC_cutoff0.875	2.0281958896312298e-08	4.886328531489622e-08	0.3390432697502278
DLPFC_Ctx-EXC_cutoff0.5	7.322546934708552e-09	2.1114710003915775e-08	0.36437140227141407
STC_Ctx-EXC_cutoff0.875	9.785096603654476e-09	5.526239851520925e-08	0.4297282402415935
STC_Ctx-EXC_cutoff0.75	3.883229155337435e-09	3.100208039246556e-08	0.4501600264535509
NAC_Nac-D1_cutoff0.875	9.050844683184438e-09	7.320337690307967e-08	0.4508002727126023
NAC_Nac-D2_cutoff0.9375	-1.7078787113271213e-08	1.210817222850933e-07	0.5560854642373816
STC_Ctx-EXC_cutoff0.5	-3.693171875738976e-09	2.33830708795237e-08	0.5627487976848176
PUT_Cpu-D2_cutoff0.9375	-3.5722351934512045e-08	1.1837154177542408e-07	0.6185907165043747
PUT_Cpu-D1_cutoff0.9375	-4.313115668106406e-08	1.0517087559242279e-07	0.6591357283915315
NAC_Nac-D1_cutoff0.9375	-1.0699429711148529e-07	1.2128051397787264e-07	0.8111670681441276
ACC_Ctx-EXC_cutoff0.9375	-2.38424211447196e-07	1.245674007295704e-07	0.9721910537329577
