Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PUT_NeuN+	4.09685177651e-08	7.75666556534e-08	0.298690060726
HIPP_NeuN+	2.06719604673e-08	8.53451465177e-08	0.404306396879
NAC_NeuN+	1.00830820754e-08	7.86504438366e-08	0.448994871223
AMY_NeuN+	-1.41174584316e-08	1.24053324669e-07	0.545302438048
HIPP_NeuN-	-3.61827913452e-08	1.08203497798e-07	0.63095953238
AMY_NeuN-	-6.15280449937e-08	1.2885982495e-07	0.683489974454
ACC_NeuN+	-5.31650774145e-08	8.19062543311e-08	0.741862054821
MDT_NeuN+	-5.04850586141e-08	7.32433521367e-08	0.75467594756
PMC_NeuN-	-7.6004447477e-08	9.96552923716e-08	0.777170921348
ITC_NeuN+	-6.97197492149e-08	7.45257160763e-08	0.825237913199
INS_NeuN+	-1.01057175372e-07	9.91598341582e-08	0.845930363222
ITC_NeuN-	-1.07345480798e-07	1.03597532587e-07	0.849940438336
INS_NeuN-	-1.06256839525e-07	9.79987781913e-08	0.860876779898
VLPFC_NeuN+	-7.31960898332e-08	6.59341700577e-08	0.866530420779
OFC_NeuN+	-7.82252816959e-08	6.92654046824e-08	0.870626100049
STC_NeuN+	-9.17056453459e-08	7.35776997964e-08	0.893687220391
PVC_NeuN-	-1.34426248489e-07	1.06620608691e-07	0.896307827813
DLPFC_NeuN-	-1.37104861018e-07	9.12717995604e-08	0.933472124439
DLPFC_NeuN+	-1.05612419773e-07	6.99829781392e-08	0.934365406901
VLPFC_NeuN-	-1.54261544164e-07	1.00072637887e-07	0.938401909526
PVC_NeuN+	-1.57470726752e-07	9.84468781368e-08	0.945150801693
MDT_NeuN-	-1.3245745594e-07	7.88460633479e-08	0.953516492402
ACC_NeuN-	-1.49564879528e-07	8.46457057356e-08	0.961381847032
STC_NeuN-	-1.77226283985e-07	9.42425291838e-08	0.969982334049
PMC_NeuN+	-1.29992464692e-07	6.83921967245e-08	0.97132878153
NAC_NeuN-	-2.67134210741e-07	1.36355454586e-07	0.97494956449
OFC_NeuN-	-1.68938881368e-07	8.41881703399e-08	0.977608230133
PUT_NeuN-	-1.56071014675e-07	7.35698393833e-08	0.983055898026
